id,fdc_id,name,origin_dataset,is_whole_food,is_vegetarian,shortened_name,emojis,popular_score
5190,2344731,"Fig, canned",survey_fndds_food,True,True,"Fig, canned",🍐,2
5191,2344732,"Grapes, raw",survey_fndds_food,True,True,"Grapes, raw",🍇,5
5192,2344733,"Guava, raw",survey_fndds_food,True,True,"Guava, raw",🥑,2
5193,2344734,"Kiwi fruit, raw",survey_fndds_food,True,True,"Kiwi fruit, raw",🥝,3
5194,2344735,Lychee,survey_fndds_food,True,False,Lychee,🥥,2
5195,2344736,"Honeydew melon, raw",survey_fndds_food,True,True,"Honeydew melon, raw",🍈,4
5196,2344737,"Mango, raw",survey_fndds_food,True,True,"Mango, raw",🥭,4
5197,2344738,"Mango, canned",survey_fndds_food,True,True,"Mango, canned",🥭,4
5198,2344739,"Mango, frozen",survey_fndds_food,True,True,"Mango, frozen",🥭❄️,2
5199,2344740,"Nectarine, raw",survey_fndds_food,True,True,"Nectarine, raw",🍑,4
5200,2344741,"Papaya, raw",survey_fndds_food,True,True,"Papaya, raw",🍈,2
5201,2344742,"Papaya, canned",survey_fndds_food,True,True,"Papaya, canned",🥭,2
5202,2344743,"Passion fruit, raw",survey_fndds_food,True,True,"Passion fruit, raw",🍑,2
5203,2344744,"Peach, raw",survey_fndds_food,True,True,"Peach, raw",🍑,5
5205,2344746,"Peach, canned, in syrup",survey_fndds_food,True,True,"Peach, canned",🍑,3
5207,2344748,"Peach, frozen",survey_fndds_food,True,True,"Peach, frozen",🍑❄️,3
5208,2344749,"Pear, raw",survey_fndds_food,True,True,"Pear, raw",🍐,3
5209,2344750,"Pear, Asian, raw",survey_fndds_food,True,True,"Pear, Asian",🍐,3
5211,2344752,"Pear, canned, in syrup",survey_fndds_food,True,True,"Pear, canned",🍐,3
5213,2344754,"Persimmon, raw",survey_fndds_food,True,True,"Persimmon, raw",🍑,2
5214,2344755,"Pineapple, raw",survey_fndds_food,True,True,"Pineapple, raw",🍍,4
5216,2344757,"Pineapple, canned, in syrup",survey_fndds_food,True,True,"Pineapple, canned",🍍,4
5218,2344759,"Pineapple, frozen",survey_fndds_food,True,True,"Pineapple, frozen",❄️🍍,3
5219,2344760,"Plum, raw",survey_fndds_food,True,True,"Plum, raw",🍒,3
5220,2344761,"Plum, canned",survey_fndds_food,True,True,"Plum, canned",🍐,3
5221,2344762,"Pomegranate, raw",survey_fndds_food,True,True,"Pomegranate, raw",🍒,3
5224,2344765,"Watermelon, raw",survey_fndds_food,True,True,"Watermelon, raw",🍉,5
5226,2344767,"Blackberries, raw",survey_fndds_food,True,True,"Blackberries, raw",🫐,3
5227,2344768,"Blackberries, frozen",survey_fndds_food,True,True,"Blackberries, frozen",❄️🍇,2
5228,2344769,"Blueberries, raw",survey_fndds_food,True,True,"Blueberries, raw",🫐,4
5229,2344770,"Bluberries, canned",survey_fndds_food,True,True,"Bluberries, canned",🫐,3
5230,2344771,"Blueberries, frozen",survey_fndds_food,True,True,"Blueberries, frozen",🫐,4
5232,2344773,"Cranberries, raw",survey_fndds_food,True,True,"Cranberries, raw",🍒,3
5234,2344775,"Raspberries, raw",survey_fndds_food,True,True,"Raspberries, raw",🍓,3
5235,2344776,"Raspberries, frozen",survey_fndds_food,True,True,"Raspberries, frozen",🍓❄️,2
5236,2344777,"Strawberries, raw",survey_fndds_food,True,True,"Strawberries, raw",🍓,5
5237,2344778,"Strawberries, canned",survey_fndds_food,True,True,"Strawberries, canned",🍓🥫,2
5238,2344779,"Strawberries, frozen",survey_fndds_food,True,True,"Strawberries, frozen",🍓❄️,3
5239,2344780,Ambrosia,survey_fndds_food,True,False,Ambrosia,🍊🍓🍨,3
5240,2344781,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",survey_fndds_food,True,True,"Fruit salad, fresh or raw",🍉🍊🍓🍎,5
5246,2344787,Apple salad with dressing,survey_fndds_food,True,True,Apple salad with dressing,🍎🥗,3
5247,2344788,"Apple, candied",survey_fndds_food,True,True,"Apple, candied",🍎🍯,3
5249,2344790,"Fruit salad, excluding citrus fruits, with salad dressing or mayonnaise",survey_fndds_food,True,True,"Fruit salad, excluding citrus fruits",🍎🍉🍓🍒,3
5253,2344794,"Fruit salad, including citrus fruits, with pudding",survey_fndds_food,True,True,"Fruit salad, including citrus fruits",🥗🍊🍋🍉,4
5256,2344797,"Fruit salad, including citrus fruit, with whipped cream",survey_fndds_food,True,True,"Fruit salad, including citrus fruit",🍊🍉🍎🥗,4
5261,2344802,Guacamole with tomatoes,survey_fndds_food,True,True,Guacamole with tomatoes,🥑🍅,4
5263,2344804,Pineapple salad with dressing,survey_fndds_food,True,True,Pineapple salad with dressing,🍍🥗,3
5264,2344805,"Soup, fruit",survey_fndds_food,True,False,"Soup, fruit",🥣🍎🍊,3
5267,2344808,Sorbet,survey_fndds_food,True,True,Sorbet,❄️🍧,3
5270,2344811,"Cranberry juice blend, 100% juice",survey_fndds_food,True,True,"Cranberry juice blend, 100% juice",🍒🥤,3
5273,2344814,"Apple juice, 100%",survey_fndds_food,True,True,"Apple juice, 100%",🍎🧃,5
5275,2344816,"Blackberry juice, 100%",survey_fndds_food,True,True,"Blackberry juice, 100%",🍇🥤,2
5277,2344818,"Cranberry juice, 100%, not a blend",survey_fndds_food,True,True,"Cranberry juice, 100%",🍒🥤,3
5278,2344819,"Grape juice, 100%",survey_fndds_food,True,True,"Grape juice, 100%",🍇🍹,4
5280,2344821,"Papaya juice, 100%",survey_fndds_food,True,True,"Papaya juice, 100%",🥭🥤,2
5281,2344822,"Passion fruit juice, 100%",survey_fndds_food,True,True,"Passion fruit juice, 100%",🍊🍹,2
5282,2344823,"Pineapple juice, 100%",survey_fndds_food,True,True,"Pineapple juice, 100%",🍍🥤,4
5283,2344824,"Pomegranate juice, 100%",survey_fndds_food,True,True,"Pomegranate juice, 100%",�grenade️🥤,3
5284,2344825,"Prune juice, 100%",survey_fndds_food,True,True,"Prune juice, 100%",🍇🧃,2
5285,2344826,"Strawberry juice, 100%",survey_fndds_food,True,True,"Strawberry juice, 100%",🍓🥤,2
5286,2344827,"Watermelon juice, 100%",survey_fndds_food,True,True,"Watermelon juice, 100%",🍉🥤,3
5287,2344828,"Fruit smoothie, with whole fruit, no dairy",survey_fndds_food,True,True,"Fruit smoothie, with whole fruit",🥤🍎🍓🍊,4
5291,2344832,"Fruit smoothie, light",survey_fndds_food,True,True,"Fruit smoothie, light",🥤🍓🍎,4
5295,2344836,Banana nectar,survey_fndds_food,True,True,Banana nectar,🍌🥤,2
5296,2344837,Cantaloupe nectar,survey_fndds_food,True,True,Cantaloupe nectar,🍈🥤,2
5298,2344839,Mango nectar,survey_fndds_food,True,True,Mango nectar,🥭,4
5299,2344840,Peach nectar,survey_fndds_food,True,True,Peach nectar,🍑🥤,2
5302,2344843,Pear nectar,survey_fndds_food,True,True,Pear nectar,🍐🧃,2
5303,2344844,"Soursop, nectar",survey_fndds_food,True,True,"Soursop, nectar",🥥🍹,1
5304,2344845,Vinegar,survey_fndds_food,True,True,Vinegar,🍶,1
5337,2344878,"Potato, baked, peel not eaten",survey_fndds_food,True,True,"Potato, baked",🥔,5
5339,2344880,"Potato, boiled, ready-to-heat",survey_fndds_food,True,True,"Potato, boiled",🥔,5
5354,2344895,"Potato, canned, no added fat",survey_fndds_food,True,True,"Potato, canned",🥔🥫,1
5357,2344898,"Potato, roasted, from fresh, peel eaten, no added fat",survey_fndds_food,True,True,"Potato, roasted",🥔🔥,4
5369,2344910,"Stewed potatoes, Puerto Rican style",survey_fndds_food,True,True,"Stewed potatoes, Puerto Rican style",🥔🇵🇷,3
5371,2344912,"Potato from Puerto Rican style stuffed pot roast, with gravy",survey_fndds_food,True,True,"Potato from Puerto Rican style stuffed pot roast, with gravy",,1
5372,2344913,"Potato from Puerto Rican beef stew, with gravy",survey_fndds_food,True,True,"Potato from Puerto Rican beef stew, with gravy",🥔🍖,3
5373,2344914,"Potato from Puerto Rican chicken fricassee, with sauce",survey_fndds_food,True,True,"Potato from Puerto Rican chicken fricassee, with sauce",🥔🐓🍲,3
5375,2344916,"Potato chips, plain",survey_fndds_food,True,True,"Potato chips, plain",🍟,5
5379,2344920,"Potato chips, other flavored",survey_fndds_food,True,True,"Potato chips, other flavored",🥔🍟,5
5380,2344921,"Potato chips, ruffled, plain",survey_fndds_food,True,True,"Potato chips, ruffled",🥔🍟,4
5389,2344930,"Potato chips, reduced fat",survey_fndds_food,True,True,"Potato chips, reduced fat",🥔,3
5390,2344931,"Potato chips, restructured, reduced fat, lightly salted",survey_fndds_food,True,True,"Potato chips, restructured",🥔🍟,4
5392,2344933,"Potato chips, lightly salted",survey_fndds_food,True,True,"Potato chips, lightly salted",🥔🍟,5
5394,2344935,"Potato chips, popped, plain",survey_fndds_food,True,True,"Potato chips, popped",🍟,5
5397,2344938,"Potato sticks, plain",survey_fndds_food,True,True,"Potato sticks, plain",🍟,3
5398,2344939,"Potato sticks, flavored",survey_fndds_food,True,True,"Potato sticks, flavored",🍟,3
5399,2344940,"Potato sticks, fry shaped",survey_fndds_food,True,True,"Potato sticks, fry shaped",🍟,4
5403,2344944,"Potato, scalloped, from fresh",survey_fndds_food,True,True,"Potato, scalloped",🥔🧀,4
5411,2344952,"Potato, french fries, from fresh, fried",survey_fndds_food,True,True,"Potato, french fries",🍟,5
5427,2344968,"Potato, home fries, from fresh",survey_fndds_food,True,True,"Potato, home fries",🥔🍟,4
5433,2344974,"Potato, hash brown, from restaurant",survey_fndds_food,True,True,"Potato, hash brown",🥔🥔,4
5442,2344983,"Potato skins, with cheese",survey_fndds_food,True,True,"Potato skins, with cheese",🥔🧀,3
5443,2344984,"Potato skins, with cheese and bacon",survey_fndds_food,True,True,"Potato skins, with cheese and bacon",🥔🧀🥓,3
5448,2344989,"Potato, mashed, ready-to-heat",survey_fndds_food,True,True,"Potato, mashed",🥔,5
5467,2345008,"Potato tots, from fresh, fried or baked",survey_fndds_food,True,True,"Potato tots, from fresh",🥔🍟,3
5468,2345009,"Potato tots, frozen, baked",survey_fndds_food,True,True,"Potato tots, frozen",🍟,4
5484,2345025,"Potato salad with egg, from restaurant",survey_fndds_food,True,True,"Potato salad with egg, from restaurant",🥔🥗🍳🍽,3
5485,2345026,"Potato salad with egg, made with mayonnaise",survey_fndds_food,True,True,"Potato salad with egg, made with mayonnaise",🥔🥗🥚🥙,4
5486,2345027,"Potato salad with egg, made with light mayonnaise",survey_fndds_food,True,True,"Potato salad with egg, made with light mayonnaise",🥔🥚🥗,4
5487,2345028,"Potato salad with egg, made with mayonnaise-type salad dressing",survey_fndds_food,True,True,"Potato salad with egg, made with mayonnaise-type salad dressing",,1
5488,2345029,"Potato salad with egg, made with light mayonnaise-type salad dressing",survey_fndds_food,True,True,"Potato salad with egg, made with light mayonnaise-type salad dressing",,1
5489,2345030,"Potato salad with egg, made with creamy dressing",survey_fndds_food,True,True,"Potato salad with egg, made with creamy dressing",🥔🥚🥗🥣,4
5490,2345031,"Potato salad with egg, made with light creamy dressing",survey_fndds_food,True,True,"Potato salad with egg, made with light creamy dressing",,1
5491,2345032,"Potato salad with egg, made with Italian dressing",survey_fndds_food,True,True,"Potato salad with egg, made with Italian dressing",🥔🥗🍳🥬,3
5492,2345033,"Potato salad with egg, made with light Italian dressing",survey_fndds_food,True,True,"Potato salad with egg, made with light Italian dressing",,1
5493,2345034,"Potato salad with egg, made with any type of fat free dressing",survey_fndds_food,True,True,"Potato salad with egg, made with any type of fat free dressing",,1
5494,2345035,"Potato salad, German style",survey_fndds_food,True,True,"Potato salad, German style",🥔🥗🇩🇪,3
5495,2345036,"Potato salad, from restaurant",survey_fndds_food,True,True,"Potato salad, from restaurant",🥔🥗🍽,3
5496,2345037,"Potato salad, made with mayonnaise",survey_fndds_food,True,True,"Potato salad, made with mayonnaise",🥔🥗🥚,4
5497,2345038,"Potato salad, made with light mayonnaise",survey_fndds_food,True,True,"Potato salad, made with light mayonnaise",🥔🥗,3
5500,2345041,"Potato salad, made with creamy dressing",survey_fndds_food,True,True,"Potato salad, made with creamy dressing",🥔🥗🥣,4
5501,2345042,"Potato salad, made with light creamy dressing",survey_fndds_food,True,True,"Potato salad, made with light creamy dressing",🥔🥗🥣,3
5502,2345043,"Potato salad, made with Italian dressing",survey_fndds_food,True,True,"Potato salad, made with Italian dressing",🥔🥗🇮🇹,3
5503,2345044,"Potato salad, made with light Italian dressing",survey_fndds_food,True,True,"Potato salad, made with light Italian dressing",🥔🥗🇮🇹,3
5504,2345045,"Potato salad, made with any type of fat free dressing",survey_fndds_food,True,True,"Potato salad, made with any type of fat free dressing",,1
5507,2345048,Stewed potatoes,survey_fndds_food,True,True,Stewed potatoes,🥔🍲,3
5508,2345049,Stewed potatoes with tomatoes,survey_fndds_food,True,True,Stewed potatoes with tomatoes,🥔🍅,3
5510,2345051,"Potato soup, cream of, prepared with milk",survey_fndds_food,True,True,"Potato soup, cream of",🥔🥣,4
5511,2345052,"Potato soup, prepared with water",survey_fndds_food,True,True,"Potato soup, prepared with water",🥔🍲,3
5513,2345054,Potato chowder,survey_fndds_food,True,True,Potato chowder,🥔🥣,4
5515,2345056,"Plantain, cooked, no added fat",survey_fndds_food,True,True,"Plantain, cooked",🍌,3
5516,2345057,"Plantain, cooked with oil",survey_fndds_food,True,True,"Plantain, cooked with oil",🍌🍟,2
5517,2345058,"Ripe plantain, raw",survey_fndds_food,True,True,"Ripe plantain, raw",🍌,3
5519,2345060,"Plantain, cooked with butter or margarine",survey_fndds_food,True,True,"Plantain, cooked with butter or margarine",🍌🧈,2
5521,2345062,"Green banana, cooked in salt water",survey_fndds_food,True,True,"Green banana, cooked in salt water",🍌🧂,1
5522,2345063,"Green banana, fried",survey_fndds_food,True,True,"Green banana, fried",🍌🍟,2
5523,2345064,"Cassava, cooked",survey_fndds_food,True,True,"Cassava, cooked",🍠,1
5525,2345066,"Casabe, cassava bread",survey_fndds_food,True,False,"Casabe, cassava bread",🍞🍠,1
5526,2345067,"Dasheen, cooked",survey_fndds_food,True,True,"Dasheen, cooked",🍠,1
5527,2345068,"Taro, cooked",survey_fndds_food,True,True,"Taro, cooked",🍠,1
5530,2345071,"Beet greens, raw",survey_fndds_food,True,True,"Beet greens, raw",🥬,1
5531,2345072,"Beet greens, cooked",survey_fndds_food,True,True,"Beet greens, cooked",🥬,2
5532,2345073,"Broccoli raab, raw",survey_fndds_food,True,True,"Broccoli raab, raw",🥦,2
5533,2345074,"Broccoli raab, cooked",survey_fndds_food,True,True,"Broccoli raab, cooked",🥦,3
5534,2345075,"Chard, raw",survey_fndds_food,True,False,"Chard, raw",🥬,2
5535,2345076,"Chard, cooked",survey_fndds_food,True,True,"Chard, cooked",🥬,2
5536,2345077,"Collards, raw",survey_fndds_food,True,True,"Collards, raw",🥬,2
5537,2345078,"Collards, fresh, cooked, no added fat",survey_fndds_food,True,True,"Collards, fresh",🥬,2
5538,2345079,"Collards, frozen, cooked, no added fat",survey_fndds_food,True,True,"Collards, frozen",🥬,2
5539,2345080,"Collards, canned, cooked, no added fat",survey_fndds_food,True,True,"Collards, canned",🥬,2
5549,2345090,"Cress, raw",survey_fndds_food,True,False,"Cress, raw",🥬,2
5550,2345091,"Cress, cooked",survey_fndds_food,True,True,"Cress, cooked",🌿🥬,1
5551,2345092,"Dandelion greens, raw",survey_fndds_food,True,True,"Dandelion greens, raw",🌼🥗,1
5552,2345093,"Dandelion greens, cooked",survey_fndds_food,True,True,"Dandelion greens, cooked",🌼🥬,2
5553,2345094,"Romaine lettuce, raw",survey_fndds_food,True,True,"Romaine lettuce, raw",🥗,4
5554,2345095,"Caesar salad, with romaine, no dressing",survey_fndds_food,True,True,"Caesar salad, with romaine",🥗🥬,4
5555,2345096,"Escarole, cooked",survey_fndds_food,True,True,"Escarole, cooked",🥬,2
5556,2345097,"Greens, fresh, cooked, no added fat",survey_fndds_food,True,True,"Greens, fresh",🥬,3
5557,2345098,"Greens, frozen, cooked, no added fat",survey_fndds_food,True,True,"Greens, frozen",🥬❄️,2
5561,2345102,"Greens, canned, cooked, fat added",survey_fndds_food,True,True,"Greens, canned",🥫🥬,2
5562,2345103,"Kale, raw",survey_fndds_food,True,True,"Kale, raw",🥬,2
5563,2345104,"Kale, fresh, cooked, no added fat",survey_fndds_food,True,True,"Kale, fresh",🥬,2
5564,2345105,"Kale, frozen, cooked, no added fat",survey_fndds_food,True,True,"Kale, frozen",🥬,2
5565,2345106,"Kale, canned, cooked, no added fat",survey_fndds_food,True,True,"Kale, canned",🥬,2
5569,2345110,"Lambsquarter, cooked",survey_fndds_food,True,True,"Lambsquarter, cooked",🥬,1
5570,2345111,"Mustard greens, raw",survey_fndds_food,True,True,"Mustard greens, raw",🥬,2
5571,2345112,"Mustard greens, fresh, cooked, no added fat",survey_fndds_food,True,True,"Mustard greens, fresh",🥬,2
5572,2345113,"Mustard greens, frozen, cooked, no added fat",survey_fndds_food,True,True,"Mustard greens, frozen",🥬,2
5573,2345114,"Mustard greens, canned, cooked, no added fat",survey_fndds_food,True,True,"Mustard greens, canned",🥬,2
5577,2345118,"Poke greens, cooked",survey_fndds_food,True,True,"Poke greens, cooked",🥗,3
5578,2345119,"Radicchio, raw",survey_fndds_food,True,True,"Radicchio, raw",🥬,1
5579,2345120,"Spinach, raw",survey_fndds_food,True,True,"Spinach, raw",🥬,3
5580,2345121,"Spinach, fresh, cooked, no added fat",survey_fndds_food,True,True,"Spinach, fresh",🥬,3
5581,2345122,"Spinach, frozen, cooked, no added fat",survey_fndds_food,True,True,"Spinach, frozen",🍃❄️,2
5582,2345123,"Spinach, canned, cooked, no added fat",survey_fndds_food,True,True,"Spinach, canned",🥬,3
5593,2345134,"Spinach, creamed",survey_fndds_food,True,True,"Spinach, creamed",🥬🥣,3
5594,2345135,Spinach souffle,survey_fndds_food,True,True,Spinach souffle,🥬🍳,2
5598,2345139,"Taro leaves, cooked",survey_fndds_food,True,True,"Taro leaves, cooked",🍠🥬,1
5599,2345140,"Turnip greens, fresh, cooked, no added fat",survey_fndds_food,True,True,"Turnip greens, fresh",🥕🌿,2
5600,2345141,"Turnip greens, frozen, cooked, no added fat",survey_fndds_food,True,True,"Turnip greens, frozen",🥕,2
5601,2345142,"Turnip greens, canned, cooked, no added fat",survey_fndds_food,True,True,"Turnip greens, canned",🥕🥫,2
5606,2345147,"Watercress, raw",survey_fndds_food,True,True,"Watercress, raw",🥬,2
5607,2345148,"Watercress, cooked",survey_fndds_food,True,True,"Watercress, cooked",🥬,2
5608,2345149,"Bitter melon, horseradish, jute, or radish leaves, cooked",survey_fndds_food,True,True,"Bitter melon, horseradish",🥒🔥,1
5609,2345150,"Sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked",survey_fndds_food,True,True,"Sweet potato, squash",🍠🍁,3
5610,2345151,"Broccoli, raw",survey_fndds_food,True,True,"Broccoli, raw",🥦,3
5611,2345152,"Broccoli, cooked, from restaurant",survey_fndds_food,True,True,"Broccoli, cooked",🥦,3
5612,2345153,"Broccoli, fresh, cooked, no added fat",survey_fndds_food,True,True,"Broccoli, fresh",🥦,4
5613,2345154,"Broccoli, frozen, cooked, no added fat",survey_fndds_food,True,True,"Broccoli, frozen",🥦❄️,3
5621,2345162,Broccoli casserole with noodles,survey_fndds_food,True,True,Broccoli casserole with noodles,🥦🍝🥣,3
5622,2345163,Broccoli casserole with rice,survey_fndds_food,True,True,Broccoli casserole with rice,🥦🧀🍚,3
5623,2345164,Fried broccoli,survey_fndds_food,True,True,Fried broccoli,🥦🔥,3
5624,2345165,"Broccoli, chinese, raw",survey_fndds_food,True,True,"Broccoli, chinese",🥦,3
5625,2345166,"Broccoli, Chinese, cooked",survey_fndds_food,True,True,"Broccoli, Chinese",🌳🥢,3
5630,2345171,"Dark-green leafy vegetable soup with meat, Asian style",survey_fndds_food,True,True,"Dark-green leafy vegetable soup with meat, Asian style",🥬🥣🍲,2
5631,2345172,"Dark-green leafy vegetable soup, meatless, Asian style",survey_fndds_food,True,True,"Dark-green leafy vegetable soup, meatless",🥬🍲,2
5632,2345173,"Carrots, raw",survey_fndds_food,True,True,"Carrots, raw",🥕,4
5635,2345176,"Carrots, cooked, from restaurant",survey_fndds_food,True,True,"Carrots, cooked",🥕,4
5636,2345177,"Carrots, fresh, cooked, no added fat",survey_fndds_food,True,True,"Carrots, fresh",🥕,4
5637,2345178,"Carrots, frozen, cooked, no added fat",survey_fndds_food,True,True,"Carrots, frozen",🥕❄️,3
5638,2345179,"Carrots, canned, cooked, no added fat",survey_fndds_food,True,True,"Carrots, canned",🥕,4
5649,2345190,"Carrots, glazed, cooked",survey_fndds_food,True,True,"Carrots, glazed",🥕🍯,3
5655,2345196,"Carrot juice, 100%",survey_fndds_food,True,True,"Carrot juice, 100%",🥕,3
5656,2345197,"Peas and carrots, fresh, cooked, no added fat",survey_fndds_food,True,True,"Peas and carrots, fresh",🌽🥕,4
5657,2345198,"Peas and carrots, frozen, cooked, no added fat",survey_fndds_food,True,True,"Peas and carrots, frozen",🌽🥕,3
5658,2345199,"Peas and carrots, canned, cooked, no added fat",survey_fndds_food,True,True,"Peas and carrots, canned",🌽🥕,3
5663,2345204,"Pumpkin, canned, cooked",survey_fndds_food,True,True,"Pumpkin, canned",🎃,3
5664,2345205,"Pumpkin, cooked",survey_fndds_food,True,True,"Pumpkin, cooked",🎃,3
5665,2345206,"Winter squash, raw",survey_fndds_food,True,True,"Winter squash, raw",🎃,3
5666,2345207,"Winter squash, cooked, no added fat",survey_fndds_food,True,True,"Winter squash, cooked",🎃,3
5668,2345209,"Squash, winter, souffle",survey_fndds_food,True,True,"Squash, winter",🍠,3
5671,2345212,"Sweet potato, baked, no added fat",survey_fndds_food,True,True,"Sweet potato, baked",🍠,3
5674,2345215,"Sweet potato, boiled, no added fat",survey_fndds_food,True,True,"Sweet potato, boiled",🍠,3
5676,2345217,"Sweet potato, candied",survey_fndds_food,True,True,"Sweet potato, candied",🍠🍯,3
5678,2345219,"Sweet potato, canned, no added fat",survey_fndds_food,True,True,"Sweet potato, canned",🍠,3
5680,2345221,"Sweet potato, casserole or mashed",survey_fndds_food,True,True,"Sweet potato, casserole or mashed",🍠🥔,4
5690,2345231,"Squash, winter type, soup, home recipe, canned, or ready-to-serve",survey_fndds_food,True,True,"Squash, winter type",🍠,3
5691,2345232,"Tomatoes, raw",survey_fndds_food,True,True,"Tomatoes, raw",🍅,4
5693,2345234,"Tomatoes, fresh, cooked",survey_fndds_food,True,True,"Tomatoes, fresh",🍅,5
5694,2345235,"Tomatoes, canned, cooked",survey_fndds_food,True,True,"Tomatoes, canned",🍅,3
5695,2345236,"Tomatoes, scalloped",survey_fndds_food,True,True,"Tomatoes, scalloped",🍅🧀,3
5697,2345238,Fried green tomatoes,survey_fndds_food,True,True,Fried green tomatoes,🍅🍟,3
5698,2345239,"Tomato, green, pickled",survey_fndds_food,True,True,"Tomato, green",🍅,4
5700,2345241,"Tomato juice, 100%",survey_fndds_food,True,True,"Tomato juice, 100%",🍅🥤,4
5703,2345244,"Tomato and vegetable juice, 100%",survey_fndds_food,True,True,"Tomato and vegetable juice, 100%",🍅🥕🥬🧃,3
5706,2345247,"Ketchup, reduced sodium",survey_fndds_food,True,True,"Ketchup, reduced sodium",🥫,3
5709,2345250,"Salsa, pico de gallo",survey_fndds_food,True,False,"Salsa, pico de gallo",🍅🧅🥕,3
5710,2345251,"Salsa, red",survey_fndds_food,True,True,"Salsa, red",🥫,3
5713,2345254,"Enchilada sauce, red",survey_fndds_food,True,True,"Enchilada sauce, red",🌶🍲,3
5714,2345255,"Enchilada sauce, green",survey_fndds_food,True,True,"Enchilada sauce, green",🌶🍛,2
5715,2345256,"Salsa verde or salsa, green",survey_fndds_food,True,True,"Salsa verde or salsa, green",🥬🍅,3
5718,2345259,Spaghetti sauce with added vegetables,survey_fndds_food,True,True,Spaghetti sauce with added vegetables,🍝🥬,4
5719,2345260,"Spaghetti sauce, reduced sodium",survey_fndds_food,True,True,"Spaghetti sauce, reduced sodium",🍝,4
5721,2345262,Vodka sauce with tomatoes and cream,survey_fndds_food,True,True,Vodka sauce with tomatoes and cream,🍅🥫🍝🍦,3
5727,2345268,Puerto Rican seasoning with ham and tomato sauce,survey_fndds_food,True,True,Puerto Rican seasoning with ham and tomato sauce,🌶🍅🍖,2
5729,2345270,Tomato aspic,survey_fndds_food,True,True,Tomato aspic,🍅🥙,2
5730,2345271,"Tomato and cucumber salad made with tomato, cucumber, oil, and vinegar",survey_fndds_food,True,True,"Tomato and cucumber salad made with tomato, cucumber",🍅🥒🥗,3
5732,2345273,"Tomato soup, cream of, prepared with milk",survey_fndds_food,True,True,"Tomato soup, cream of",🍅🥣,4
5734,2345275,"Tomato soup, instant type, prepared with water",survey_fndds_food,True,True,"Tomato soup, instant type",🍅🍲,3
5736,2345277,"Tomato beef soup, prepared with water",survey_fndds_food,True,True,"Tomato beef soup, prepared with water",🍅🍖🥣,4
5737,2345278,"Tomato noodle soup, canned, prepared with water or ready-to-serve",survey_fndds_food,True,True,"Tomato noodle soup, canned",🍅🍜🥫,3
5738,2345279,"Tomato vegetable soup, prepared with water",survey_fndds_food,True,True,"Tomato vegetable soup, prepared with water",🍅🥬🍜💧,3
5739,2345280,"Tomato vegetable soup with noodles, prepared with water",survey_fndds_food,True,True,"Tomato vegetable soup with noodles, prepared with water",🍅🥬🍜💧,3
5744,2345285,"Alfalfa sprouts, raw",survey_fndds_food,True,True,"Alfalfa sprouts, raw",🌱,2
5745,2345286,"Artichoke, raw",survey_fndds_food,True,True,"Artichoke, raw",🌰,2
5746,2345287,"Asparagus, raw",survey_fndds_food,True,True,"Asparagus, raw",🥦,2
5747,2345288,"Bean sprouts, raw",survey_fndds_food,True,True,"Bean sprouts, raw",🌱,2
5748,2345289,"Green beans, raw",survey_fndds_food,True,True,"Green beans, raw",🥬,3
5749,2345290,"Beets, raw",survey_fndds_food,True,True,"Beets, raw",🥕,2
5750,2345291,"Broccoflower, raw",survey_fndds_food,True,True,"Broccoflower, raw",🥦🥦,2
5751,2345292,"Brussels sprouts, raw",survey_fndds_food,True,True,"Brussels sprouts, raw",🥦,2
5752,2345293,"Cabbage, green, raw",survey_fndds_food,True,True,"Cabbage, green",🥬,2
5753,2345294,"Cabbage, Chinese, raw",survey_fndds_food,True,True,"Cabbage, Chinese",🥬,3
5754,2345295,"Cabbage, red, raw",survey_fndds_food,True,True,"Cabbage, red",🥬,2
5755,2345296,"Cactus, raw",survey_fndds_food,True,True,"Cactus, raw",🌵,1
5756,2345297,"Cauliflower, raw",survey_fndds_food,True,True,"Cauliflower, raw",🥦,2
5757,2345298,"Celery, raw",survey_fndds_food,True,True,"Celery, raw",🥕,2
5759,2345300,"Basil, raw",survey_fndds_food,True,True,"Basil, raw",🌿,2
5760,2345301,"Chives, raw",survey_fndds_food,True,False,"Chives, raw",🌿,2
5761,2345302,"Cilantro, raw",survey_fndds_food,True,True,"Cilantro, raw",🌿,2
5762,2345303,"Corn, raw",survey_fndds_food,True,True,"Corn, raw",🌽,4
5763,2345304,"Cucumber, raw",survey_fndds_food,True,True,"Cucumber, raw",🥒,4
5764,2345305,"Eggplant, raw",survey_fndds_food,True,True,"Eggplant, raw",🍆,3
5765,2345306,"Garlic, raw",survey_fndds_food,True,True,"Garlic, raw",🧄,3
5766,2345307,"Jicama, raw",survey_fndds_food,True,False,"Jicama, raw",🥕,2
5767,2345308,"Kohlrabi, raw",survey_fndds_food,True,False,"Kohlrabi, raw",🥬,1
5768,2345309,"Lettuce, raw",survey_fndds_food,True,True,"Lettuce, raw",🥬,5
5769,2345310,"Lettuce, Boston, raw",survey_fndds_food,True,True,"Lettuce, Boston",🥬,4
