id,fdc_id,name,origin_dataset
5685,2345226,"Sweet potato fries, fast food / restaurant",survey_fndds_food
5686,2345227,"Sweet potato fries, school",survey_fndds_food
5687,2345228,Sweet potato tots,survey_fndds_food
5688,2345229,"Sweet potato tots, fast food / restaurant",survey_fndds_food
5689,2345230,"Sweet potato tots, school",survey_fndds_food
5690,2345231,"Squash, winter type, soup, home recipe, canned, or ready-to-serve",survey_fndds_food
5691,2345232,"Tomatoes, raw",survey_fndds_food
5692,2345233,"Tomatoes, NS as to form, cooked",survey_fndds_food
5693,2345234,"Tomatoes, fresh, cooked",survey_fndds_food
5694,2345235,"Tomatoes, canned, cooked",survey_fndds_food
5695,2345236,"Tomatoes, scalloped",survey_fndds_food
5696,2345237,"Tomatoes, canned, reduced sodium, cooked",survey_fndds_food
5697,2345238,Fried green tomatoes,survey_fndds_food
5698,2345239,"Tomato, green, pickled",survey_fndds_food
5699,2345240,Sun-dried tomatoes,survey_fndds_food
5700,2345241,"Tomato juice, 100%",survey_fndds_food
5701,2345242,"Tomato juice, 100%, low sodium",survey_fndds_food
5702,2345243,Tomato juice cocktail,survey_fndds_food
5703,2345244,"Tomato and vegetable juice, 100%",survey_fndds_food
5704,2345245,"Tomato and vegetable juice, 100%, low sodium",survey_fndds_food
5705,2345246,Ketchup,survey_fndds_food
5706,2345247,"Ketchup, reduced sodium",survey_fndds_food
5707,2345248,Tomato chili sauce,survey_fndds_food
5708,2345249,"Salsa, NFS",survey_fndds_food
5709,2345250,"Salsa, pico de gallo",survey_fndds_food
5710,2345251,"Salsa, red",survey_fndds_food
5711,2345252,"Salsa, red, homemade",survey_fndds_food
5712,2345253,Taco sauce,survey_fndds_food
5713,2345254,"Enchilada sauce, red",survey_fndds_food
5714,2345255,"Enchilada sauce, green",survey_fndds_food
5715,2345256,"Salsa verde or salsa, green",survey_fndds_food
5716,2345257,Hot Thai sauce,survey_fndds_food
5717,2345258,Spaghetti sauce,survey_fndds_food
5718,2345259,Spaghetti sauce with added vegetables,survey_fndds_food
5719,2345260,"Spaghetti sauce, reduced sodium",survey_fndds_food
5720,2345261,"Spaghetti sauce, fat free",survey_fndds_food
5721,2345262,Vodka sauce with tomatoes and cream,survey_fndds_food
5722,2345263,Barbecue sauce,survey_fndds_food
5723,2345264,Buffalo sauce,survey_fndds_food
5724,2345265,Steak sauce,survey_fndds_food
5725,2345266,Cocktail sauce,survey_fndds_food
5726,2345267,Puerto Rican seasoning with ham,survey_fndds_food
5727,2345268,Puerto Rican seasoning with ham and tomato sauce,survey_fndds_food
5728,2345269,Puerto Rican seasoning without ham and tomato sauce,survey_fndds_food
5729,2345270,Tomato aspic,survey_fndds_food
5730,2345271,"Tomato and cucumber salad made with tomato, cucumber, oil, and vinegar",survey_fndds_food
5731,2345272,"Tomato soup, NFS",survey_fndds_food
5732,2345273,"Tomato soup, cream of, prepared with milk",survey_fndds_food
5733,2345274,"Tomato soup, prepared with water, or ready-to-serve",survey_fndds_food
5734,2345275,"Tomato soup, instant type, prepared with water",survey_fndds_food
5735,2345276,"Tomato soup, canned, reduced sodium, prepared with water, or ready-to-serve",survey_fndds_food
5736,2345277,"Tomato beef soup, prepared with water",survey_fndds_food
5737,2345278,"Tomato noodle soup, canned, prepared with water or ready-to-serve",survey_fndds_food
5738,2345279,"Tomato vegetable soup, prepared with water",survey_fndds_food
5739,2345280,"Tomato vegetable soup with noodles, prepared with water",survey_fndds_food
5740,2345281,Tomato sandwich on white,survey_fndds_food
5741,2345282,Tomato sandwich on wheat,survey_fndds_food
5742,2345283,"Raw vegetable, NFS",survey_fndds_food
5743,2345284,"Sprouts, NFS",survey_fndds_food
5744,2345285,"Alfalfa sprouts, raw",survey_fndds_food
5745,2345286,"Artichoke, raw",survey_fndds_food
5746,2345287,"Asparagus, raw",survey_fndds_food
5747,2345288,"Bean sprouts, raw",survey_fndds_food
5748,2345289,"Green beans, raw",survey_fndds_food
5749,2345290,"Beets, raw",survey_fndds_food
5750,2345291,"Broccoflower, raw",survey_fndds_food
5751,2345292,"Brussels sprouts, raw",survey_fndds_food
5752,2345293,"Cabbage, green, raw",survey_fndds_food
5753,2345294,"Cabbage, Chinese, raw",survey_fndds_food
5754,2345295,"Cabbage, red, raw",survey_fndds_food
5755,2345296,"Cactus, raw",survey_fndds_food
5756,2345297,"Cauliflower, raw",survey_fndds_food
5757,2345298,"Celery, raw",survey_fndds_food
5758,2345299,"Fennel bulb, raw",survey_fndds_food
5759,2345300,"Basil, raw",survey_fndds_food
5760,2345301,"Chives, raw",survey_fndds_food
5761,2345302,"Cilantro, raw",survey_fndds_food
5762,2345303,"Corn, raw",survey_fndds_food
5763,2345304,"Cucumber, raw",survey_fndds_food
5764,2345305,"Eggplant, raw",survey_fndds_food
5765,2345306,"Garlic, raw",survey_fndds_food
5766,2345307,"Jicama, raw",survey_fndds_food
5767,2345308,"Kohlrabi, raw",survey_fndds_food
5768,2345309,"Lettuce, raw",survey_fndds_food
5769,2345310,"Lettuce, Boston, raw",survey_fndds_food
5770,2345311,"Lettuce, arugula, raw",survey_fndds_food
5771,2345312,"Mixed salad greens, raw",survey_fndds_food
5772,2345313,"Mushrooms, raw",survey_fndds_food
5773,2345314,"Onions, green, raw",survey_fndds_food
5774,2345315,"Onions, raw",survey_fndds_food
5775,2345316,"Parsley, raw",survey_fndds_food
5776,2345317,"Green peas, raw",survey_fndds_food
5777,2345318,"Pepper, hot chili, raw",survey_fndds_food
5778,2345319,"Pepper, raw, NFS",survey_fndds_food
5779,2345320,"Pepper, sweet, green, raw",survey_fndds_food
5780,2345321,"Pepper, sweet, red, raw",survey_fndds_food
5781,2345322,"Pepper, banana, raw",survey_fndds_food
5782,2345323,"Radish, raw",survey_fndds_food
5783,2345324,"Rutabaga, raw",survey_fndds_food
5784,2345325,"Seaweed, raw",survey_fndds_food
5785,2345326,"Snowpeas, raw",survey_fndds_food
5786,2345327,"Summer squash, yellow, raw",survey_fndds_food
5787,2345328,"Summer squash, green, raw",survey_fndds_food
5788,2345329,"Turnip, raw",survey_fndds_food
5789,2345330,Mixed vegetable juice,survey_fndds_food
5790,2345331,Celery juice,survey_fndds_food
5791,2345332,"Broccoli salad with cauliflower, cheese, bacon bits, and dressing",survey_fndds_food
5792,2345333,Broccoli slaw salad,survey_fndds_food
5793,2345334,"Coleslaw, fast food / restaurant",survey_fndds_food
5794,2345335,Coleslaw,survey_fndds_food
5795,2345336,"Cabbage salad, NFS",survey_fndds_food
5796,2345337,"Coleslaw, with fruit",survey_fndds_food
5797,2345338,Cucumber and vegetable namasu,survey_fndds_food
5798,2345339,"Cucumber salad, made with sour cream dressing",survey_fndds_food
5799,2345340,"Cucumber salad, made with Italian dressing",survey_fndds_food
5800,2345341,Cucumber salad made with cucumber and vinegar,survey_fndds_food
5801,2345342,"Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing",survey_fndds_food
5802,2345343,"Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing",survey_fndds_food
5803,2345344,"Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing",survey_fndds_food
5804,2345345,"Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing",survey_fndds_food
5805,2345346,"Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing",survey_fndds_food
5806,2345347,"Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing",survey_fndds_food
5807,2345348,"Lettuce, wilted, with bacon dressing",survey_fndds_food
5808,2345349,"Seven-layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon",survey_fndds_food
5809,2345350,"Greek Salad, no dressing",survey_fndds_food
5810,2345351,"Spinach salad, no dressing",survey_fndds_food
5811,2345352,"Cobb salad, no dressing",survey_fndds_food
5812,2345353,Aloe vera juice drink,survey_fndds_food
5813,2345354,"Artichoke, fresh, cooked, no added fat",survey_fndds_food
5814,2345355,"Artichoke, canned, cooked, no added fat",survey_fndds_food
5815,2345356,"Artichokes, NS as to form, cooked",survey_fndds_food
5816,2345357,"Asparagus, fresh, cooked, no added fat",survey_fndds_food
5817,2345358,"Asparagus, frozen, cooked, no added fat",survey_fndds_food
5818,2345359,"Asparagus, canned, cooked, no added fat",survey_fndds_food
5819,2345360,"Asparagus, NS as to form, cooked",survey_fndds_food
5820,2345361,"Asparagus, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5821,2345362,"Asparagus, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
5822,2345363,"Asparagus, canned, cooked, fat added, NS as to fat type",survey_fndds_food
5823,2345364,"Asparagus, fresh, cooked with oil",survey_fndds_food
5824,2345365,"Asparagus, fresh, cooked with butter or margarine",survey_fndds_food
5825,2345366,"Asparagus, frozen, cooked with oil",survey_fndds_food
5826,2345367,"Asparagus, frozen, cooked with butter or margarine",survey_fndds_food
5827,2345368,"Asparagus, canned, cooked with oil",survey_fndds_food
5828,2345369,"Asparagus, canned, cooked with butter or margarine",survey_fndds_food
5829,2345370,"Bamboo shoots, cooked",survey_fndds_food
5830,2345371,"Lima beans, from frozen, no added fat",survey_fndds_food
5831,2345372,"Lima beans, from frozen, fat added",survey_fndds_food
5832,2345373,"Lima beans, from canned",survey_fndds_food
5833,2345374,"Green beans, cooked, from restaurant",survey_fndds_food
5834,2345375,"Green beans, fresh, cooked, no added fat",survey_fndds_food
5835,2345376,"Green beans, frozen, cooked, no added fat",survey_fndds_food
5836,2345377,"Green beans, canned, cooked, no added fat",survey_fndds_food
5837,2345378,"Green beans, NS as to form, cooked",survey_fndds_food
5838,2345379,"Green beans, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5839,2345380,"Green beans, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
5840,2345381,"Green beans, canned, cooked, fat added, NS as to fat type",survey_fndds_food
5841,2345382,"Green beans, fresh, cooked with oil",survey_fndds_food
5842,2345383,"Green beans, fresh, cooked with butter or margarine",survey_fndds_food
5843,2345384,"Green beans, frozen, cooked with oil",survey_fndds_food
5844,2345385,"Green beans, frozen, cooked with butter or margarine",survey_fndds_food
5845,2345386,"Green beans, canned, cooked with oil",survey_fndds_food
5846,2345387,"Green beans, canned, cooked with butter or margarine",survey_fndds_food
5847,2345388,"Green beans, canned, reduced sodium, cooked, no added fat",survey_fndds_food
5848,2345389,"Green beans, canned, reduced sodium, cooked, fat added, NS as to fat type",survey_fndds_food
5849,2345390,"Green beans, canned, reduced sodium, cooked with oil",survey_fndds_food
5850,2345391,"Green beans, canned, reduced sodium, cooked with butter or margarine",survey_fndds_food
5851,2345392,Fried green beans,survey_fndds_food
5852,2345393,"Yellow string beans, cooked",survey_fndds_food
5853,2345394,"Bean sprouts, cooked",survey_fndds_food
5854,2345395,"Beets, fresh, cooked, no added fat",survey_fndds_food
5855,2345396,"Beets, canned, cooked, no added fat",survey_fndds_food
5856,2345397,"Beets, NS as to form, cooked",survey_fndds_food
5857,2345398,"Beets, fresh, cooked, fat added",survey_fndds_food
5858,2345399,"Beets, canned, cooked, fat added",survey_fndds_food
5859,2345400,"Beets, canned, reduced sodium, cooked",survey_fndds_food
5860,2345401,"Bitter melon, cooked",survey_fndds_food
5861,2345402,"Breadfruit, cooked",survey_fndds_food
5862,2345403,"Broccoflower, cooked",survey_fndds_food
5863,2345404,"Brussels sprouts, fresh, cooked, no added fat",survey_fndds_food
5864,2345405,"Brussels sprouts, frozen, cooked, no added fat",survey_fndds_food
5865,2345406,"Brussels sprouts, NS as to form, cooked",survey_fndds_food
5866,2345407,"Brussels sprouts, fresh, cooked, fat added",survey_fndds_food
5867,2345408,"Brussels sprouts, frozen, cooked, fat added",survey_fndds_food
5868,2345409,"Burdock, cooked",survey_fndds_food
5869,2345410,"Cabbage, Chinese, cooked, no added fat",survey_fndds_food
5870,2345411,"Cabbage, Chinese, cooked, fat added",survey_fndds_food
5871,2345412,"Cabbage, green, cooked, no added fat",survey_fndds_food
5872,2345413,"Cabbage, green, cooked, fat added, NS as to fat type",survey_fndds_food
5873,2345414,"Cabbage, green, cooked with oil",survey_fndds_food
5874,2345415,"Cabbage, green, cooked with butter or margarine",survey_fndds_food
5875,2345416,"Cabbage, red, cooked",survey_fndds_food
5876,2345417,"Cabbage, savoy, cooked",survey_fndds_food
5877,2345418,"Cactus, cooked, no added fat",survey_fndds_food
5878,2345419,"Cactus, cooked, fat added",survey_fndds_food
5879,2345420,"Cauliflower, fresh, cooked, no added fat",survey_fndds_food
5880,2345421,"Cauliflower, frozen, cooked, no added fat",survey_fndds_food
5881,2345422,"Cauliflower, NS as to form, cooked",survey_fndds_food
5882,2345423,"Cauliflower, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5883,2345424,"Cauliflower, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
5884,2345425,"Cauliflower, fresh, cooked with oil",survey_fndds_food
5885,2345426,"Cauliflower, fresh, cooked with butter or margarine",survey_fndds_food
5886,2345427,"Cauliflower, frozen, cooked with oil",survey_fndds_food
5887,2345428,"Cauliflower, frozen, cooked with butter or margarine",survey_fndds_food
5888,2345429,"Celery, cooked",survey_fndds_food
5889,2345430,"Fennel bulb, cooked",survey_fndds_food
5890,2345431,"Christophine, cooked",survey_fndds_food
5891,2345432,"Corn, cooked, from restaurant",survey_fndds_food
5892,2345433,"Corn, fresh, cooked, no added fat",survey_fndds_food
5893,2345434,"Corn, frozen, cooked, no added fat",survey_fndds_food
5894,2345435,"Corn, canned, cooked, no added fat",survey_fndds_food
5895,2345436,"Corn, NS as to form, cooked",survey_fndds_food
5896,2345437,"Corn, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5897,2345438,"Corn, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
5898,2345439,"Corn, canned, cooked, fat added, NS as to fat type",survey_fndds_food
5899,2345440,"Corn, fresh, cooked with oil",survey_fndds_food
5900,2345441,"Corn, fresh, cooked with butter or margarine",survey_fndds_food
5901,2345442,"Corn, frozen, cooked with oil",survey_fndds_food
5902,2345443,"Corn, frozen, cooked with butter or margarine",survey_fndds_food
5903,2345444,"Corn, canned, cooked with oil",survey_fndds_food
5904,2345445,"Corn, canned, cooked with butter or margarine",survey_fndds_food
5905,2345446,"Corn, creamed",survey_fndds_food
5906,2345447,"Corn, canned, reduced sodium, cooked, no added fat",survey_fndds_food
5907,2345448,"Corn, canned, reduced sodium, cooked, fat added, NS as to fat type",survey_fndds_food
5908,2345449,"Corn, canned, reduced sodium, cooked with oil",survey_fndds_food
5909,2345450,"Corn, canned, reduced sodium, cooked with butter or margarine",survey_fndds_food
5910,2345451,"Cucumber, cooked",survey_fndds_food
5911,2345452,"Eggplant, cooked, no added fat",survey_fndds_food
5912,2345453,"Eggplant, cooked, fat added",survey_fndds_food
5913,2345454,"Flowers or blossoms of sesbania, squash, or lily, cooked",survey_fndds_food
5914,2345455,"Garlic, cooked",survey_fndds_food
5915,2345456,"Hominy, cooked",survey_fndds_food
5916,2345457,"Kohlrabi, cooked",survey_fndds_food
5917,2345458,"Leek, cooked",survey_fndds_food
5918,2345459,"Lotus root, cooked",survey_fndds_food
5919,2345460,"Mushrooms, fresh, cooked, no added fat",survey_fndds_food
5920,2345461,"Mushrooms, NS as to form, cooked",survey_fndds_food
5921,2345462,"Mushrooms, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5922,2345463,"Mushrooms, canned, cooked",survey_fndds_food
5923,2345464,"Mushrooms, fresh, cooked with oil",survey_fndds_food
5924,2345465,"Mushrooms, fresh, cooked with butter or margarine",survey_fndds_food
5925,2345466,"Mushroom, Asian, cooked, from dried",survey_fndds_food
5926,2345467,"Okra, fresh, cooked, no added fat",survey_fndds_food
5927,2345468,"Okra, frozen, cooked, no added fat",survey_fndds_food
5928,2345469,"Okra, NS as to form, cooked",survey_fndds_food
5929,2345470,"Okra, fresh, cooked, fat added",survey_fndds_food
5930,2345471,"Okra, frozen, cooked, fat added",survey_fndds_food
5931,2345472,"Lettuce, cooked",survey_fndds_food
5932,2345473,"Onions, cooked, no added fat",survey_fndds_food
5933,2345474,"Onions, cooked, fat added",survey_fndds_food
5934,2345475,"Onions, pearl, cooked",survey_fndds_food
5935,2345476,"Onions, green, cooked",survey_fndds_food
5936,2345477,"Palm hearts, cooked",survey_fndds_food
5937,2345478,"Parsnips, cooked",survey_fndds_food
5938,2345479,"Blackeyed peas, from frozen",survey_fndds_food
5939,2345480,"Blackeyed peas, from canned",survey_fndds_food
5940,2345481,"Green peas, cooked, from restaurant",survey_fndds_food
5941,2345482,"Green peas, fresh, cooked, no added fat",survey_fndds_food
5942,2345483,"Green peas, frozen, cooked, no added fat",survey_fndds_food
5943,2345484,"Green peas, canned, cooked, no added fat",survey_fndds_food
5944,2345485,"Green peas, NS as to form, cooked",survey_fndds_food
5945,2345486,"Green peas, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5946,2345487,"Green peas, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
5947,2345488,"Green peas, canned, cooked, fat added, NS as to fat type",survey_fndds_food
5948,2345489,"Green peas, fresh, cooked with oil",survey_fndds_food
5949,2345490,"Green peas, fresh, cooked with butter or margarine",survey_fndds_food
5950,2345491,"Green peas, frozen, cooked with oil",survey_fndds_food
5951,2345492,"Green peas, frozen, cooked with butter or margarine",survey_fndds_food
5952,2345493,"Green peas, canned, cooked with oil",survey_fndds_food
5953,2345494,"Green peas, canned, cooked with butter or margarine",survey_fndds_food
5954,2345495,"Green peas, canned, reduced sodium, cooked, no added fat",survey_fndds_food
5955,2345496,"Green peas, canned, reduced sodium, cooked, fat added, NS as to fat type",survey_fndds_food
5956,2345497,"Green peas, canned, reduced sodium, cooked with oil",survey_fndds_food
5957,2345498,"Green peas, canned, reduced sodium, cooked with butter or margarine",survey_fndds_food
5958,2345499,"Peppers, green, cooked",survey_fndds_food
5959,2345500,"Peppers, red, cooked",survey_fndds_food
5960,2345501,"Hot peppers, cooked",survey_fndds_food
5961,2345502,Pimiento,survey_fndds_food
5962,2345503,"Daikon radish, cooked",survey_fndds_food
5963,2345504,"Rutabaga, cooked",survey_fndds_food
5964,2345505,"Salsify, cooked",survey_fndds_food
5965,2345506,Sauerkraut,survey_fndds_food
5966,2345507,"Snowpea, fresh, cooked, no added fat",survey_fndds_food
5967,2345508,"Snowpea, frozen, cooked, no added fat",survey_fndds_food
5968,2345509,"Snowpea, NS as to form, cooked",survey_fndds_food
5969,2345510,"Snowpea, fresh, cooked, fat added",survey_fndds_food
5970,2345511,"Snowpea, frozen, cooked, fat added",survey_fndds_food
5971,2345512,"Seaweed, dried",survey_fndds_food
5972,2345513,"Seaweed, cooked, no added fat",survey_fndds_food
5973,2345514,"Seaweed, cooked, fat added",survey_fndds_food
5974,2345515,"Summer squash, yellow or green, fresh, cooked, no added fat",survey_fndds_food
5975,2345516,"Summer squash, yellow or green, frozen, cooked, no added fat",survey_fndds_food
5976,2345517,"Summer squash, yellow or green, canned, cooked, no added fat",survey_fndds_food
5977,2345518,"Summer squash, yellow or green, NS as to form, cooked",survey_fndds_food
5978,2345519,"Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type",survey_fndds_food
5979,2345520,"Summer squash, yellow or green, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
5980,2345521,"Summer squash, yellow or green, canned, cooked, fat added, NS as to fat type",survey_fndds_food
5981,2345522,"Summer squash, yellow or green, fresh, cooked with oil",survey_fndds_food
5982,2345523,"Summer squash, yellow or green, fresh, cooked with butter or margarine",survey_fndds_food
5983,2345524,"Summer squash, yellow or green, frozen, cooked with oil",survey_fndds_food
5984,2345525,"Summer squash, yellow or green, frozen, cooked with butter or margarine",survey_fndds_food
5985,2345526,"Summer squash, yellow or green, canned, cooked with oil",survey_fndds_food
5986,2345527,"Summer squash, yellow or green, canned, cooked with butter or margarine",survey_fndds_food
5987,2345528,"Spaghetti squash, cooked",survey_fndds_food
5988,2345529,"Turnip, cooked",survey_fndds_food
5989,2345530,Water Chesnut,survey_fndds_food
5990,2345531,"Winter melon, cooked",survey_fndds_food
5991,2345532,Yeast,survey_fndds_food
5992,2345533,Yeast extract spread,survey_fndds_food
5993,2345534,"Lima beans and corn, cooked, no added fat",survey_fndds_food
5994,2345535,"Lima beans and corn, cooked, fat added",survey_fndds_food
5995,2345536,"Bean salad, yellow and/or green string beans",survey_fndds_food
5996,2345537,"Peppers and onions, cooked, no added fat",survey_fndds_food
5997,2345538,"Peppers and onions, cooked, fat added",survey_fndds_food
5998,2345539,"Classic mixed vegetables, cooked, from restaurant",survey_fndds_food
5999,2345540,"Classic mixed vegetables, frozen, cooked, no added fat",survey_fndds_food
6000,2345541,"Classic mixed vegetables, canned, cooked, no added fat",survey_fndds_food
6001,2345542,"Classic mixed vegetables, NS as to form, cooked",survey_fndds_food
6002,2345543,"Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type",survey_fndds_food
6003,2345544,"Classic mixed vegetables, canned, cooked, fat added, NS as to fat type",survey_fndds_food
6004,2345545,"Classic mixed vegetables, frozen, cooked with oil",survey_fndds_food
6005,2345546,"Classic mixed vegetables, frozen, cooked with butter or margarine",survey_fndds_food
6006,2345547,"Classic mixed vegetables, canned, cooked with oil",survey_fndds_food
6007,2345548,"Classic mixed vegetables, canned, cooked with butter or margarine",survey_fndds_food
6008,2345549,"Classic mixed vegetables, canned, reduced sodium, cooked, no added fat",survey_fndds_food
6009,2345550,"Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type",survey_fndds_food
6010,2345551,"Classic mixed vegetables, canned, reduced sodium, cooked with oil",survey_fndds_food
6011,2345552,"Classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine",survey_fndds_food
6012,2345553,"Peas and corn, cooked, no added fat",survey_fndds_food
6013,2345554,"Peas and corn, cooked, fat added",survey_fndds_food
6014,2345555,Ratatouille,survey_fndds_food
6015,2345556,"Vegetables, stew type, cooked, fat added",survey_fndds_food
6016,2345557,"Vegetables, stew type, cooked, no added fat",survey_fndds_food
6017,2345558,"Broccoli and cauliflower, cooked, no added fat",survey_fndds_food
6018,2345559,"Broccoli and cauliflower, cooked, fat added",survey_fndds_food
6019,2345560,"Broccoli, cauliflower and carrots, cooked, no added fat",survey_fndds_food
6020,2345561,"Broccoli, cauliflower and carrots, cooked, fat added",survey_fndds_food
6021,2345562,"Asian stir fry vegetables, cooked, no added fat",survey_fndds_food
6022,2345563,"Asian stir fry vegetables, cooked, fat added",survey_fndds_food
6023,2345564,"Jai, Monk's Food",survey_fndds_food
6024,2345565,"Vegetable mixture, dried",survey_fndds_food
6025,2345566,"Artichokes, stuffed",survey_fndds_food
6026,2345567,Green bean casserole,survey_fndds_food
6027,2345568,"Green beans, cooked, Szechuan-style",survey_fndds_food
6028,2345569,Fried cauliflower,survey_fndds_food
6029,2345570,"Chiles rellenos, cheese-filled",survey_fndds_food
6030,2345571,"Chiles rellenos, filled with meat and cheese",survey_fndds_food
6031,2345572,Stuffed jalapeno pepper,survey_fndds_food
6032,2345573,"Corn, scalloped or pudding",survey_fndds_food
6033,2345574,"Fritter, corn",survey_fndds_food
6034,2345575,Fried eggplant,survey_fndds_food
6035,2345576,Eggplant dip,survey_fndds_food
6036,2345577,"Eggplant parmesan casserole, regular",survey_fndds_food
6037,2345578,Eggplant with cheese and tomato sauce,survey_fndds_food
6038,2345579,"Mushrooms, stuffed",survey_fndds_food
6039,2345580,Fried mushrooms,survey_fndds_food
6040,2345581,Fried okra,survey_fndds_food
6041,2345582,Fried onion rings,survey_fndds_food
6042,2345583,Pea salad,survey_fndds_food
6043,2345584,Pea salad with cheese,survey_fndds_food
6044,2345585,"Fried summer squash, yellow or green",survey_fndds_food
6045,2345586,"Squash, summer, casserole with tomato and cheese",survey_fndds_food
6046,2345587,"Squash, summer, casserole, with rice and tomato sauce",survey_fndds_food
6047,2345588,"Squash, summer, casserole, with cheese sauce",survey_fndds_food
6048,2345589,"Squash, summer, souffle",survey_fndds_food
6049,2345590,Vegetable stew without meat,survey_fndds_food
6050,2345591,"Chow mein or chop suey, meatless, no noodles",survey_fndds_food
6051,2345592,Vegetable tempura,survey_fndds_food
6052,2345593,Pakora,survey_fndds_food
6053,2345594,Vegetable curry,survey_fndds_food
6054,2345595,Vegetable curry with rice,survey_fndds_food
6055,2345596,"Chow mein or chop suey, meatless, with noodles",survey_fndds_food
6056,2345597,"Green beans, pickled",survey_fndds_food
6057,2345598,"Beets, pickled",survey_fndds_food
6058,2345599,"Celery, pickled",survey_fndds_food
6059,2345600,"Relish, corn",survey_fndds_food
6060,2345601,"Cauliflower, pickled",survey_fndds_food
6061,2345602,"Cabbage, fresh, pickled, Japanese style",survey_fndds_food
6062,2345603,"Cabbage, red, pickled",survey_fndds_food
6063,2345604,Kimchi,survey_fndds_food
6064,2345605,"Pickles, dill",survey_fndds_food
6065,2345606,"Relish, pickle",survey_fndds_food
6066,2345607,"Pickles, sweet",survey_fndds_food
6067,2345608,"Eggplant, pickled",survey_fndds_food
6068,2345609,"Ginger root, pickled",survey_fndds_food
6069,2345610,Horseradish,survey_fndds_food
6070,2345611,"Mushrooms, pickled",survey_fndds_food
6071,2345612,Mustard,survey_fndds_food
6072,2345613,Honey mustard dip,survey_fndds_food
6073,2345614,"Okra, pickled",survey_fndds_food
6074,2345615,"Olives, NFS",survey_fndds_food
6075,2345616,"Olives, green",survey_fndds_food
6076,2345617,"Olives, black",survey_fndds_food
6077,2345618,"Olives, stuffed",survey_fndds_food
6078,2345619,Olive tapenade,survey_fndds_food
6079,2345620,Hot pepper sauce,survey_fndds_food
6080,2345621,"Peppers, pickled",survey_fndds_food
6081,2345622,"Pepper, hot, pickled",survey_fndds_food
6082,2345623,"Jalapenos, NFS",survey_fndds_food
6083,2345624,"Pickles, NFS",survey_fndds_food
6084,2345625,"Pickles, fried",survey_fndds_food
6085,2345626,"Radishes, pickled, Hawaiian style",survey_fndds_food
6086,2345627,"Seaweed, pickled",survey_fndds_food
6087,2345628,"Vegetables, pickled",survey_fndds_food
6088,2345629,"Turnip, pickled",survey_fndds_food
6089,2345630,Wasabi paste,survey_fndds_food
6090,2345631,"Zucchini, pickled",survey_fndds_food
6091,2345632,"Asparagus soup, cream of, NS as to made with milk or water",survey_fndds_food
6092,2345633,"Asparagus soup, cream of, prepared with milk",survey_fndds_food
6093,2345634,Borscht,survey_fndds_food
6094,2345635,"Cabbage soup, home recipe, canned or ready-to-serve",survey_fndds_food
6095,2345636,"Cabbage with meat soup, home recipe, canned or ready-to-serve",survey_fndds_food
6096,2345637,Kimchi soup,survey_fndds_food
6097,2345638,"Celery soup, cream of, prepared with water, home recipe, canned or ready-to-serve",survey_fndds_food
6098,2345639,Gazpacho,survey_fndds_food
6099,2345640,"Mushroom soup, cream of, prepared with milk",survey_fndds_food
6100,2345641,"Mushroom soup, cream of, prepared with water",survey_fndds_food
6101,2345642,"Mushroom soup, with meat broth, prepared with water",survey_fndds_food
6102,2345643,"Mushroom soup, cream of, NS as to made with milk or water",survey_fndds_food
6103,2345644,"Mushroom soup, cream of, canned, reduced sodium, prepared with water",survey_fndds_food
6104,2345645,"Onion soup, French",survey_fndds_food
6105,2345646,"Pea soup, prepared with milk",survey_fndds_food
6106,2345647,"Vegetable soup, cream of, prepared with milk",survey_fndds_food
6107,2345648,Seaweed soup,survey_fndds_food
6108,2345649,"Vegetable soup, canned, prepared with water or ready-to-serve",survey_fndds_food
6109,2345650,"Vegetable soup, reduced sodium, canned, ready to serve",survey_fndds_food
6110,2345651,"Vegetable soup, made from dry mix",survey_fndds_food
6111,2345652,"Vegetable soup, home recipe",survey_fndds_food
6112,2345653,"Vegetable noodle soup, home recipe",survey_fndds_food
